지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%)
188,성산,9/24/2019 3:00,17.1,,,81
188,성산,9/24/2019 4:00,17.4,,,79
188,성산,9/24/2019 5:00,16,,,85
188,성산,9/24/2019 6:00,16.8,,,84
188,성산,9/24/2019 7:00,16,,,91
188,성산,9/24/2019 8:00,19.9,,,76
188,성산,9/24/2019 9:00,21.3,,,69
188,성산,9/24/2019 10:00,22.4,,,64
188,성산,9/24/2019 11:00,23,,,54
188,성산,9/24/2019 12:00,23.7,,,49
188,성산,9/24/2019 13:00,23.8,,,50
188,성산,9/24/2019 14:00,23.3,,,56
188,성산,9/24/2019 15:00,22,,,58
188,성산,9/24/2019 16:00,22.7,,,57
188,성산,9/24/2019 17:00,22.6,,,51
188,성산,9/24/2019 18:00,20.9,,,60
188,성산,9/24/2019 19:00,18.6,,,67
188,성산,9/24/2019 20:00,17.7,,,69
188,성산,9/24/2019 21:00,17.4,,,70
188,성산,9/24/2019 22:00,17.4,,,73
188,성산,9/24/2019 23:00,17.3,,,76
188,성산,9/25/2019 0:00,17.6,,,77
188,성산,9/25/2019 1:00,17.7,,,78
188,성산,9/25/2019 2:00,17.4,,,80
188,성산,9/25/2019 3:00,17.7,,,83
188,성산,9/25/2019 4:00,17.7,,,83
188,성산,9/25/2019 5:00,17.7,,,83
188,성산,9/25/2019 6:00,17.9,,,85
188,성산,9/25/2019 7:00,18.8,,,84
188,성산,9/25/2019 8:00,21,,,76
188,성산,9/25/2019 9:00,22.7,,,64
188,성산,9/25/2019 10:00,23.6,,,61
188,성산,9/25/2019 11:00,24.4,,,55
188,성산,9/25/2019 12:00,23.9,,,57
188,성산,9/25/2019 13:00,23.7,,,63
188,성산,9/25/2019 14:00,23.2,,,63
188,성산,9/25/2019 15:00,23.1,,,65
188,성산,9/25/2019 16:00,22.8,,4,66
188,성산,9/25/2019 17:00,22.6,,4,65
188,성산,9/25/2019 18:00,21.6,,3.1,71
188,성산,9/25/2019 19:00,21.1,,3,77
188,성산,9/25/2019 20:00,21.9,,3,72
188,성산,9/25/2019 21:00,21.9,,2.7,75
188,성산,9/25/2019 22:00,22,,3.8,77
188,성산,9/25/2019 23:00,22.2,,3.6,77
188,성산,9/26/2019 0:00,22.1,,4.2,78
188,성산,9/26/2019 1:00,21.8,,3.4,77
188,성산,9/26/2019 2:00,21.9,,3.9,79
188,성산,9/26/2019 3:00,22.2,,3.7,78
188,성산,9/26/2019 4:00,22.2,,3.7,79
188,성산,9/26/2019 5:00,22.5,,4,79
188,성산,9/26/2019 6:00,22.7,0,3.7,81
188,성산,9/26/2019 7:00,22.9,,3.4,84
188,성산,9/26/2019 8:00,23.5,,4.8,82
188,성산,9/26/2019 9:00,24.8,,5.3,76
188,성산,9/26/2019 10:00,25.7,,5,74
188,성산,9/26/2019 11:00,26,,4.6,75
188,성산,9/26/2019 12:00,26.1,,6.1,75
188,성산,9/26/2019 13:00,25.9,,5.3,75
188,성산,9/26/2019 14:00,25.5,,4.3,77
188,성산,9/26/2019 15:00,25.3,,3.9,78
188,성산,9/26/2019 16:00,25.5,,4.1,75
188,성산,9/26/2019 17:00,24.5,,3.4,80
188,성산,9/26/2019 18:00,24.4,,3.7,79
188,성산,9/26/2019 19:00,24.4,,3.6,83
188,성산,9/26/2019 20:00,24.4,,3.9,82
188,성산,9/26/2019 21:00,24.4,,3.9,85
188,성산,9/26/2019 22:00,24.5,,5,83
188,성산,9/26/2019 23:00,24.3,,4.7,85
188,성산,9/27/2019 0:00,24.3,,4.5,84
188,성산,9/27/2019 1:00,24.4,,3.8,84
188,성산,9/27/2019 2:00,24.5,,3.8,83
188,성산,9/27/2019 3:00,24.5,,2.5,84
188,성산,9/27/2019 4:00,24.5,,2.3,86
188,성산,9/27/2019 5:00,24.2,,3.4,89
188,성산,9/27/2019 6:00,24.1,,2.4,88
188,성산,9/27/2019 7:00,23.6,0.8,3.7,91
188,성산,9/27/2019 8:00,23.8,0.1,3.9,92
188,성산,9/27/2019 9:00,24,0.1,4.2,90
188,성산,9/27/2019 10:00,24.9,0,3,90
188,성산,9/27/2019 11:00,24.8,,3.6,89
188,성산,9/27/2019 12:00,24.3,1.6,5.8,91
188,성산,9/27/2019 13:00,24.1,16.8,2.9,95
188,성산,9/27/2019 14:00,24.9,2.3,3,94
188,성산,9/27/2019 15:00,24.8,0.1,0.4,92
188,성산,9/27/2019 16:00,23.2,0.8,2.8,94
188,성산,9/27/2019 17:00,23.2,0.2,3,94
188,성산,9/27/2019 18:00,23,13.1,1.9,95
188,성산,9/27/2019 19:00,22.6,24.2,2.7,96
188,성산,9/27/2019 20:00,22.5,1.5,4.3,96
188,성산,9/27/2019 21:00,22.7,0.4,3.1,95
188,성산,9/27/2019 22:00,22.9,0.1,2,96
188,성산,9/27/2019 23:00,22.7,8.3,2.3,96
188,성산,9/28/2019 0:00,23,2.6,2.9,96
188,성산,9/28/2019 1:00,23.3,,3.1,95
188,성산,9/28/2019 2:00,23.6,,2,94
188,성산,9/28/2019 3:00,23.9,,2,95
188,성산,9/28/2019 4:00,24.1,,1.9,94
188,성산,9/28/2019 5:00,24.1,,1.9,94
188,성산,9/28/2019 6:00,24.1,,0.3,95
188,성산,9/28/2019 7:00,24.6,,0.4,95
188,성산,9/28/2019 8:00,25,,1.9,94
188,성산,9/28/2019 9:00,26.5,,2.2,84
188,성산,9/28/2019 10:00,26.1,,2,88
188,성산,9/28/2019 11:00,26.7,,2,86
188,성산,9/28/2019 12:00,27.8,,2,82
188,성산,9/28/2019 13:00,27.3,,2.9,82
188,성산,9/28/2019 14:00,27.2,,3.3,85
188,성산,9/28/2019 15:00,26.6,,2.9,84
188,성산,9/28/2019 16:00,24.8,5.8,3,93
188,성산,9/28/2019 17:00,24.8,2.3,1.1,94
188,성산,9/28/2019 18:00,25,0.5,0.3,94
188,성산,9/28/2019 19:00,24.4,,0.7,95
188,성산,9/28/2019 20:00,23.8,,0.5,95
188,성산,9/28/2019 21:00,23.9,,0.6,95
188,성산,9/28/2019 22:00,24,,1.2,95
188,성산,9/28/2019 23:00,24.1,0,1,96
188,성산,9/29/2019 0:00,24,0,1,96
188,성산,9/29/2019 1:00,24,,1.1,94
188,성산,9/29/2019 2:00,23.3,,1.9,95
188,성산,9/29/2019 3:00,23.5,,2.6,94
188,성산,9/29/2019 4:00,23.2,,1.4,94
188,성산,9/29/2019 5:00,23.5,,1.6,94
188,성산,9/29/2019 6:00,23.6,,0.9,96
188,성산,9/29/2019 7:00,22.9,,1.2,93
188,성산,9/29/2019 8:00,23.5,,1,94
188,성산,9/29/2019 9:00,24.4,,1.3,88
188,성산,9/29/2019 10:00,26.2,,2,82
188,성산,9/29/2019 11:00,26.4,,2.9,79
188,성산,9/29/2019 12:00,27.2,,2.9,79
188,성산,9/29/2019 13:00,26.5,,3,83
188,성산,9/29/2019 14:00,26.6,,2.6,83
188,성산,9/29/2019 15:00,25.9,,2.1,86
188,성산,9/29/2019 16:00,24.7,0.8,1.5,93
188,성산,9/29/2019 17:00,24.2,1.1,0.6,93
188,성산,9/29/2019 18:00,24.1,0.3,0.7,93
188,성산,9/29/2019 19:00,23.8,0.2,0.7,95
188,성산,9/29/2019 20:00,23.7,0.1,0.6,95
188,성산,9/29/2019 21:00,23.4,,1.2,94
188,성산,9/29/2019 22:00,23,,1.1,94
188,성산,9/29/2019 23:00,23,,1.3,93
188,성산,9/30/2019 0:00,22.7,,1.2,94
188,성산,9/30/2019 1:00,22.7,,0.3,95
188,성산,9/30/2019 2:00,22.4,,1.1,95
188,성산,9/30/2019 3:00,22.5,,1.4,94
188,성산,9/30/2019 4:00,22.1,,0.9,94
188,성산,9/30/2019 5:00,21.9,,0.8,93
188,성산,9/30/2019 6:00,21.8,,1.1,92
188,성산,9/30/2019 7:00,22.1,,1.2,86
188,성산,9/30/2019 8:00,22.6,,0.8,86
188,성산,9/30/2019 9:00,24.9,,1.3,75
188,성산,9/30/2019 10:00,26.7,,1.1,72
188,성산,9/30/2019 11:00,26.1,,1.5,74
188,성산,9/30/2019 12:00,26.9,,2.3,77
188,성산,9/30/2019 13:00,25.8,,2.1,80
188,성산,9/30/2019 14:00,25.6,,2.1,81
188,성산,9/30/2019 15:00,25.5,,2.6,84
188,성산,9/30/2019 16:00,25.6,,1.7,84
188,성산,9/30/2019 17:00,24.9,0.1,2.2,89
188,성산,9/30/2019 18:00,24.5,0.8,1.5,93
188,성산,9/30/2019 19:00,24.2,1,0,94
188,성산,9/30/2019 20:00,24.1,0.1,1.8,94
188,성산,9/30/2019 21:00,23.9,0.2,1.4,95
188,성산,9/30/2019 22:00,22.5,1.7,1.5,92
188,성산,9/30/2019 23:00,22.6,,0.7,92
188,성산,10/1/2019 0:00,22.6,,1,93
188,성산,10/1/2019 1:00,23.1,,0.8,92
188,성산,10/1/2019 2:00,23.4,,0.7,93
188,성산,10/1/2019 3:00,23.7,,0.1,94
188,성산,10/1/2019 4:00,23.9,,0.3,94
188,성산,10/1/2019 5:00,24.6,,2.7,93
188,성산,10/1/2019 6:00,24.6,,0.9,90
188,성산,10/1/2019 7:00,24.6,,2.3,86
188,성산,10/1/2019 8:00,25.2,,2.8,84
188,성산,10/1/2019 9:00,25.6,,3.1,83
188,성산,10/1/2019 10:00,25.7,,1.2,83
188,성산,10/1/2019 11:00,25.3,,2.1,86
188,성산,10/1/2019 12:00,25.2,,1.9,89
188,성산,10/1/2019 13:00,24.8,0.6,4.6,90
188,성산,10/1/2019 14:00,24.7,0.9,4.9,89
188,성산,10/1/2019 15:00,24,1.9,5,92
188,성산,10/1/2019 16:00,24.3,0.1,4.9,84
188,성산,10/1/2019 17:00,24.2,0,4.3,82
188,성산,10/1/2019 18:00,23.8,0.2,5.2,76
188,성산,10/1/2019 19:00,23.4,0,6,80
188,성산,10/1/2019 20:00,22.3,0.9,4.4,83
188,성산,10/1/2019 21:00,22,1.5,4,87
188,성산,10/1/2019 22:00,21.2,7.5,3.3,92
188,성산,10/1/2019 23:00,20.8,9.8,4.6,93
188,성산,10/2/2019 0:00,21,5,4.2,92
188,성산,10/2/2019 1:00,22.1,4.3,5,93
188,성산,10/2/2019 2:00,21.6,21.1,3.7,94
188,성산,10/2/2019 3:00,24,35.6,6.4,95
188,성산,10/2/2019 4:00,24.6,10.9,8.4,92
188,성산,10/2/2019 5:00,25.2,0.8,9.1,92
188,성산,10/2/2019 6:00,25.2,4.2,10.6,93
188,성산,10/2/2019 7:00,25.1,10.8,9,95
188,성산,10/2/2019 8:00,24.4,29.6,8.2,95
188,성산,10/2/2019 9:00,25.1,13.1,7.9,90
188,성산,10/2/2019 10:00,25,0.7,8.7,89
188,성산,10/2/2019 11:00,27.1,,5.7,86
188,성산,10/2/2019 12:00,27,,6.6,84
188,성산,10/2/2019 13:00,25.5,0.7,7.3,89
188,성산,10/2/2019 14:00,25.3,9.3,7.2,87
188,성산,10/2/2019 15:00,25.7,,9.3,82
188,성산,10/2/2019 16:00,24.4,0.7,11.5,90
188,성산,10/2/2019 17:00,25.1,0.6,12.6,85
188,성산,10/2/2019 18:00,24.6,0.2,14.4,88
188,성산,10/2/2019 19:00,24.6,0,10.5,89
188,성산,10/2/2019 20:00,23.5,0.3,10.1,91
188,성산,10/2/2019 21:00,23.5,0,9.8,91
188,성산,10/2/2019 22:00,23.8,,8.1,91
188,성산,10/2/2019 23:00,23.5,,9.3,92
188,성산,10/3/2019 0:00,23.4,,6.2,87
188,성산,10/3/2019 1:00,23.1,,2.9,87
188,성산,10/3/2019 2:00,23,,3.7,86
188,성산,10/3/2019 3:00,23.3,,3.1,83
188,성산,10/3/2019 4:00,23.8,,5.7,79
188,성산,10/3/2019 5:00,23.6,,5.6,79
188,성산,10/3/2019 6:00,22.7,,3.2,83
188,성산,10/3/2019 7:00,22.4,,5.5,82
188,성산,10/3/2019 8:00,22.7,,6.8,81
188,성산,10/3/2019 9:00,23.4,,5.7,78
188,성산,10/3/2019 10:00,24.3,,5.3,74
188,성산,10/3/2019 11:00,25.8,,6.8,70
188,성산,10/3/2019 12:00,24.7,,5.7,74
188,성산,10/3/2019 13:00,25.8,,5.2,73
188,성산,10/3/2019 14:00,24.7,,5.4,74
188,성산,10/3/2019 15:00,25.4,,6.1,70
188,성산,10/3/2019 16:00,25.2,,5.4,71
188,성산,10/3/2019 17:00,24.7,,4.3,72
188,성산,10/3/2019 18:00,23.3,,3.3,76
188,성산,10/3/2019 19:00,22.6,,3,79
188,성산,10/3/2019 20:00,22.4,,4,79
188,성산,10/3/2019 21:00,22,,3.6,78
188,성산,10/3/2019 22:00,21.8,,3,73
188,성산,10/3/2019 23:00,21.8,,4,71
188,성산,10/4/2019 0:00,21.6,,4.2,76
188,성산,10/4/2019 1:00,21.4,,0.9,76
188,성산,10/4/2019 2:00,19.5,,1.1,83
188,성산,10/4/2019 3:00,19.7,,0.7,84
188,성산,10/4/2019 4:00,21.4,,1.5,79
188,성산,10/4/2019 5:00,21.1,,1.7,79
188,성산,10/4/2019 6:00,20.8,,3.3,82
188,성산,10/4/2019 7:00,20.9,,1.3,81
188,성산,10/4/2019 8:00,22.9,,2.6,77
188,성산,10/4/2019 9:00,24.2,,3.4,71
188,성산,10/4/2019 10:00,25.9,,2,65
188,성산,10/4/2019 11:00,26.5,,2.6,64
188,성산,10/4/2019 12:00,26.8,,2.6,69
188,성산,10/4/2019 13:00,27,,2,63
188,성산,10/4/2019 14:00,26,,1.4,69
188,성산,10/4/2019 15:00,25.2,,3,73
188,성산,10/4/2019 16:00,24.6,,3.1,73
188,성산,10/4/2019 17:00,23.7,,2.7,81
188,성산,10/4/2019 18:00,22.6,,2.2,86
188,성산,10/4/2019 19:00,22.1,,0.9,89
188,성산,10/4/2019 20:00,21.6,,1.3,90
188,성산,10/4/2019 21:00,20.8,,0.9,88
188,성산,10/4/2019 22:00,20.5,,1.9,87
188,성산,10/4/2019 23:00,19.8,,0.9,89
188,성산,10/5/2019 0:00,20.3,,2.3,86
188,성산,10/5/2019 1:00,20.3,,2.5,86
188,성산,10/5/2019 2:00,20.6,,2.5,85
188,성산,10/5/2019 3:00,20,,3.1,86
188,성산,10/5/2019 4:00,20.5,,3.4,86
188,성산,10/5/2019 5:00,20.5,,1.9,88
188,성산,10/5/2019 6:00,20.1,,2.4,87
188,성산,10/5/2019 7:00,20,,1.9,86
188,성산,10/5/2019 8:00,21.3,,3.6,78
188,성산,10/5/2019 9:00,22.5,,4.6,72
188,성산,10/5/2019 10:00,22.8,,6.2,68
188,성산,10/5/2019 11:00,23.7,,5,66
188,성산,10/5/2019 12:00,22.9,,4.2,69
188,성산,10/5/2019 13:00,23.2,,4.3,69
188,성산,10/5/2019 14:00,23.1,,4.9,67
188,성산,10/5/2019 15:00,21.2,,6,75
188,성산,10/5/2019 16:00,20.9,,4.2,73
188,성산,10/5/2019 17:00,20.1,,4.6,74
188,성산,10/5/2019 18:00,19.7,,3.7,72
188,성산,10/5/2019 19:00,19.1,,5,74
188,성산,10/5/2019 20:00,18.9,,4.2,74
188,성산,10/5/2019 21:00,18.3,,4,75
188,성산,10/5/2019 22:00,18.1,,3.7,75
188,성산,10/5/2019 23:00,17.8,,3.6,75
188,성산,10/6/2019 0:00,17.6,,3.4,74
188,성산,10/6/2019 1:00,17.3,,4.5,75
188,성산,10/6/2019 2:00,17.6,,2.2,73
188,성산,10/6/2019 3:00,17.5,,2.6,76
188,성산,10/6/2019 4:00,17.6,,3.4,77
188,성산,10/6/2019 5:00,18.3,,3,77
188,성산,10/6/2019 6:00,18.5,,3.1,78
188,성산,10/6/2019 7:00,18.8,,2.5,80
188,성산,10/6/2019 8:00,21.8,0.1,4.8,76
188,성산,10/6/2019 9:00,22.2,,5.7,74
188,성산,10/6/2019 10:00,23.5,0,5.7,70
188,성산,10/6/2019 11:00,23.2,,6.2,67
188,성산,10/6/2019 12:00,23.3,,6.5,65
188,성산,10/6/2019 13:00,23.1,,6.1,67
188,성산,10/6/2019 14:00,22.7,,5.4,71
188,성산,10/6/2019 15:00,22.6,,4.5,69
188,성산,10/6/2019 16:00,22.5,,4.6,69
188,성산,10/6/2019 17:00,22,,4.4,70
188,성산,10/6/2019 18:00,21.8,,3.4,71
188,성산,10/6/2019 19:00,21.6,,4.2,71
188,성산,10/6/2019 20:00,21.8,,4.1,71
188,성산,10/6/2019 21:00,21.6,,4,72
188,성산,10/6/2019 22:00,21.8,,3.6,73
188,성산,10/6/2019 23:00,21.7,,3.7,71
188,성산,10/7/2019 0:00,21.9,,4.1,69
188,성산,10/7/2019 1:00,21.8,,3.2,69
188,성산,10/7/2019 2:00,21.8,,3.2,69
188,성산,10/7/2019 3:00,22.1,,4.1,68
188,성산,10/7/2019 4:00,22.1,,3.7,68
188,성산,10/7/2019 5:00,22.1,,3.9,71
188,성산,10/7/2019 6:00,22.5,,3.7,72
188,성산,10/7/2019 7:00,22.8,,3.3,69
188,성산,10/7/2019 8:00,23.3,,3.3,70
188,성산,10/7/2019 9:00,23.5,,4.1,69
188,성산,10/7/2019 10:00,24.2,,3,68
188,성산,10/7/2019 11:00,24.8,,3.2,68
188,성산,10/7/2019 12:00,24.1,,4,72
188,성산,10/7/2019 13:00,22.4,0.3,2.2,86
188,성산,10/7/2019 14:00,22,0.9,2.5,90
188,성산,10/7/2019 15:00,22.3,,1.1,88
188,성산,10/7/2019 16:00,23,,3,72
188,성산,10/7/2019 17:00,21.8,,4.7,78
188,성산,10/7/2019 18:00,20.8,,5.1,76
188,성산,10/7/2019 19:00,20.1,,3.5,80
188,성산,10/7/2019 20:00,19.9,,4.9,77
188,성산,10/7/2019 21:00,19.7,,4.3,74
188,성산,10/7/2019 22:00,19.1,,1.1,77
188,성산,10/7/2019 23:00,18.5,,2.1,78
188,성산,10/8/2019 0:00,18.9,,3.3,77
188,성산,10/8/2019 1:00,18.8,,3.5,78
188,성산,10/8/2019 2:00,19.1,,3,76
188,성산,10/8/2019 3:00,19,,2.4,76
188,성산,10/8/2019 4:00,18.7,,2,73
188,성산,10/8/2019 5:00,18.1,,2.1,74
188,성산,10/8/2019 6:00,17.4,,2.7,70
188,성산,10/8/2019 7:00,17.1,,1,72
188,성산,10/8/2019 8:00,18.7,,2.3,67
188,성산,10/8/2019 9:00,19.5,,1.9,63
188,성산,10/8/2019 10:00,20.1,,2.2,63
188,성산,10/8/2019 11:00,21,,2.7,61
188,성산,10/8/2019 12:00,21.3,,3.2,60
188,성산,10/8/2019 13:00,22.4,,4.6,55
188,성산,10/8/2019 14:00,22.1,,5.4,55
188,성산,10/8/2019 15:00,21.9,,3.3,59
188,성산,10/8/2019 16:00,21.6,,4.4,61
188,성산,10/8/2019 17:00,21,,3.2,64
188,성산,10/8/2019 18:00,19.4,,2.8,64
188,성산,10/8/2019 19:00,18.5,,2.1,70
188,성산,10/8/2019 20:00,18.8,,2.6,68
188,성산,10/8/2019 21:00,17.9,,2.1,60
188,성산,10/8/2019 22:00,17.1,,2.4,61
188,성산,10/8/2019 23:00,16.1,,3.4,62
188,성산,10/9/2019 0:00,15.4,,3.1,56
188,성산,10/9/2019 1:00,15.2,,4,60
188,성산,10/9/2019 2:00,15.3,,2.9,62
188,성산,10/9/2019 3:00,14.6,,1.6,66
188,성산,10/9/2019 4:00,14.2,,1.8,66
188,성산,10/9/2019 5:00,13.4,,2,68
188,성산,10/9/2019 6:00,13.2,,2.3,69
188,성산,10/9/2019 7:00,14.1,,2.5,67
188,성산,10/9/2019 8:00,16.8,,2,60
188,성산,10/9/2019 9:00,18.6,,2.4,47
188,성산,10/9/2019 10:00,19.5,,3.3,39
188,성산,10/9/2019 11:00,19.9,,4,39
188,성산,10/9/2019 12:00,20.5,,4,40
188,성산,10/9/2019 13:00,21,,3.7,34
188,성산,10/9/2019 14:00,20.5,,4.1,37
188,성산,10/9/2019 15:00,20.7,,3.6,36
188,성산,10/9/2019 16:00,20.1,,4.2,41
188,성산,10/9/2019 17:00,19.4,,3.4,44
188,성산,10/9/2019 18:00,17.5,,1.5,53
188,성산,10/9/2019 19:00,14.7,,1,64
188,성산,10/9/2019 20:00,13.8,,1.8,65
188,성산,10/9/2019 21:00,13,,2.6,67
188,성산,10/9/2019 22:00,13,,2.4,65
188,성산,10/9/2019 23:00,12.6,,2.7,60
188,성산,10/10/2019 0:00,12.8,,2.5,50
188,성산,10/10/2019 1:00,12,,2.4,51
188,성산,10/10/2019 2:00,12.3,,2.8,51
188,성산,10/10/2019 3:00,12.5,,2.8,47
188,성산,10/10/2019 4:00,13,,2.9,54
188,성산,10/10/2019 5:00,12.3,,2.8,51
188,성산,10/10/2019 6:00,12.3,,2.6,59
188,성산,10/10/2019 7:00,13.2,,2.5,63
188,성산,10/10/2019 8:00,16.8,,2.2,62
188,성산,10/10/2019 9:00,20.2,,1.6,56
188,성산,10/10/2019 10:00,22.2,,1.9,51
188,성산,10/10/2019 11:00,23.2,,1.2,42
188,성산,10/10/2019 12:00,22.6,,3.1,47
188,성산,10/10/2019 13:00,22.7,,3,48
188,성산,10/10/2019 14:00,22.7,,3.3,55
188,성산,10/10/2019 15:00,22.9,,2.4,56
188,성산,10/10/2019 16:00,21.8,,2.9,61
188,성산,10/10/2019 17:00,21.8,,1.9,61
188,성산,10/10/2019 18:00,20.1,,1.3,64
188,성산,10/10/2019 19:00,18.2,,1.9,76
188,성산,10/10/2019 20:00,17.3,,1.2,78
188,성산,10/10/2019 21:00,16.9,,1.7,77
188,성산,10/10/2019 22:00,16.4,,1.7,78
188,성산,10/10/2019 23:00,16.3,,1.8,75
188,성산,10/11/2019 0:00,15.8,,0.9,75
188,성산,10/11/2019 1:00,17.5,,3.9,69
188,성산,10/11/2019 2:00,16.8,,3.2,74
188,성산,10/11/2019 3:00,16.9,,3.2,73
188,성산,10/11/2019 4:00,17.6,,2.4,66
188,성산,10/11/2019 5:00,17,,1.6,73
188,성산,10/11/2019 6:00,17.3,,2.5,76
188,성산,10/11/2019 7:00,17.1,,1.9,77
188,성산,10/11/2019 8:00,19.9,,2.4,65
188,성산,10/11/2019 9:00,22.1,,2,58
188,성산,10/11/2019 10:00,22.7,,2.5,54
188,성산,10/11/2019 11:00,24,,4,42
188,성산,10/11/2019 12:00,24.1,,2.9,37
188,성산,10/11/2019 13:00,24,,3.7,47
188,성산,10/11/2019 14:00,23.5,,3.8,50
188,성산,10/11/2019 15:00,23.9,,3.8,47
188,성산,10/11/2019 16:00,23.4,,4.3,44
188,성산,10/11/2019 17:00,22.3,,3.6,55
188,성산,10/11/2019 18:00,21,,2.9,61
188,성산,10/11/2019 19:00,19.3,,1.2,66
188,성산,10/11/2019 20:00,19.9,,2.2,68
188,성산,10/11/2019 21:00,19.9,,1.9,76
188,성산,10/11/2019 22:00,21.6,,3.7,67
188,성산,10/11/2019 23:00,21.8,,3.7,66
188,성산,10/12/2019 0:00,21.1,,2.9,66
188,성산,10/12/2019 1:00,19.9,,2.5,77
188,성산,10/12/2019 2:00,19.7,,2.8,72
188,성산,10/12/2019 3:00,19.6,,3.4,69
188,성산,10/12/2019 4:00,20.1,,4.3,64
188,성산,10/12/2019 5:00,20.1,,4.2,66
188,성산,10/12/2019 6:00,20,,4.2,67
188,성산,10/12/2019 7:00,20.1,,4.2,67
188,성산,10/12/2019 8:00,21.2,,4.7,63
188,성산,10/12/2019 9:00,21.5,,4.7,61
188,성산,10/12/2019 10:00,22.3,,4.3,58
188,성산,10/12/2019 11:00,22.7,,5.7,57
188,성산,10/12/2019 12:00,23.5,,4.6,54
188,성산,10/12/2019 13:00,23.5,,4.9,51
188,성산,10/12/2019 14:00,23.1,,4.9,52
188,성산,10/12/2019 15:00,23.1,,5.4,45
188,성산,10/12/2019 16:00,23.3,,5.4,48
188,성산,10/12/2019 17:00,22.8,,4.4,49
188,성산,10/12/2019 18:00,21.1,,2.5,59
188,성산,10/12/2019 19:00,19.3,,1.6,68
188,성산,10/12/2019 20:00,19.4,,2.9,70
188,성산,10/12/2019 21:00,19.2,,1.9,72
188,성산,10/12/2019 22:00,18.4,,2.7,76
188,성산,10/12/2019 23:00,18.6,,1.7,75
188,성산,10/13/2019 0:00,20.8,,3.5,61
188,성산,10/13/2019 1:00,20.3,,4.1,61
188,성산,10/13/2019 2:00,20.3,,4.7,59
188,성산,10/13/2019 3:00,19.6,,4.6,55
188,성산,10/13/2019 4:00,18.8,,3.2,61
188,성산,10/13/2019 5:00,18.4,,4.3,62
188,성산,10/13/2019 6:00,18.4,,3.9,62
188,성산,10/13/2019 7:00,18.4,,4.2,62
188,성산,10/13/2019 8:00,18.8,,3.9,63
188,성산,10/13/2019 9:00,19.4,,4.7,61
188,성산,10/13/2019 10:00,20,,5.1,60
188,성산,10/13/2019 11:00,20.8,,5,61
188,성산,10/13/2019 12:00,20.5,,4.6,62
188,성산,10/13/2019 13:00,20.7,,4.7,63
188,성산,10/13/2019 14:00,21.5,,5.4,62
188,성산,10/13/2019 15:00,21.2,,4.3,62
188,성산,10/13/2019 16:00,21,,5.1,60
188,성산,10/13/2019 17:00,20.7,,5,60
188,성산,10/13/2019 18:00,20.1,,4.7,58
188,성산,10/13/2019 19:00,20,,4,61
188,성산,10/13/2019 20:00,19.9,,4.2,61
188,성산,10/13/2019 21:00,19.8,,3.9,63
188,성산,10/13/2019 22:00,19.6,,3.9,63
188,성산,10/13/2019 23:00,19.6,,4,63
188,성산,10/14/2019 0:00,19.5,,3.7,64
188,성산,10/14/2019 1:00,19.5,,3.8,63
188,성산,10/14/2019 2:00,18.8,,4,66
188,성산,10/14/2019 3:00,18.4,,3.3,66
188,성산,10/14/2019 4:00,17.8,,3.1,67
188,성산,10/14/2019 5:00,15.9,,1.2,76
188,성산,10/14/2019 6:00,15.8,,1.6,76
188,성산,10/14/2019 7:00,15.7,,1.3,79
188,성산,10/14/2019 8:00,18.4,,1.8,72
188,성산,10/14/2019 9:00,20.5,,4.4,64
188,성산,10/14/2019 10:00,20.2,,2.9,62
188,성산,10/14/2019 11:00,20.9,,3,61
188,성산,10/14/2019 12:00,21.8,,4,51
188,성산,10/14/2019 13:00,21.7,,4,51
188,성산,10/14/2019 14:00,21.9,,4.5,56
188,성산,10/14/2019 15:00,21.6,,4.3,60
188,성산,10/14/2019 16:00,20.7,,3.5,65
188,성산,10/14/2019 17:00,19.3,,4,69
188,성산,10/14/2019 18:00,18.1,,3.8,72
188,성산,10/14/2019 19:00,17.3,,5,73
188,성산,10/14/2019 20:00,17,,5.5,67
188,성산,10/14/2019 21:00,16.5,,4.2,67
188,성산,10/14/2019 22:00,15.9,,3.7,70
188,성산,10/14/2019 23:00,15.7,,5.1,66
188,성산,10/15/2019 0:00,15.4,,4.1,70
188,성산,10/15/2019 1:00,15.2,,3.3,65
188,성산,10/15/2019 2:00,15,,2.7,67
188,성산,10/15/2019 3:00,14.9,,4.2,63
188,성산,10/15/2019 4:00,14.2,,3.4,66
188,성산,10/15/2019 5:00,14,,2.3,65
188,성산,10/15/2019 6:00,14.3,,2.7,61
188,성산,10/15/2019 7:00,14.6,,2.9,63
188,성산,10/15/2019 8:00,15.8,,2.8,63
188,성산,10/15/2019 9:00,17.4,,3.2,62
188,성산,10/15/2019 10:00,18.1,,4.6,66
188,성산,10/15/2019 11:00,17.1,2.9,3.8,84
188,성산,10/15/2019 12:00,18.7,1.4,4.8,78
188,성산,10/15/2019 13:00,19.7,,5.7,72
188,성산,10/15/2019 14:00,19.7,,5.5,70
188,성산,10/15/2019 15:00,19.4,,4.8,70
188,성산,10/15/2019 16:00,19.4,0,5.7,68
188,성산,10/15/2019 17:00,19.4,,5.1,66
188,성산,10/15/2019 18:00,19.3,,5.4,67
188,성산,10/15/2019 19:00,19.4,,5.3,65
188,성산,10/15/2019 20:00,19.3,,5.2,63
188,성산,10/15/2019 21:00,19.4,,5.1,62
